IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,DEWPOINT,WINDGUST
LIGHT,2025-07-13T00:09:13.715,2025-07-13T01:09:13.715,2025-07-13T00:14:14.392,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364252866484,41.624947535273,72.9823888888889,120.325555555556,1.04562359522803,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12270,12270,1.325,14.3,14.3,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-13_Time_01-09-13_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.73px_FWHM_4.37_Temp_14.30_0013.xisf,1,,
LIGHT,2025-07-13T00:44:29.079,2025-07-13T01:44:29.079,2025-07-13T00:49:29.689,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364232661233,41.6237755469707,77.12606,140.48151,1.02567181201757,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12227,12227,1.325,13.6,13.6,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-13_Time_01-44-29_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.64px_FWHM_4.16_Temp_13.60_0016.xisf,1,,
LIGHT,2025-07-22T01:43:51.829,2025-07-22T02:43:51.829,2025-07-22T01:48:52.396,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.365253038155,41.62569645031,76.37537,224.52574,1.02883248887864,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.4,13.4,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_02-43-51_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.64px_FWHM_3.90_Temp_13.40_0029.xisf,1,11.9578699820331,
LIGHT,2025-07-22T01:33:50.376,2025-07-22T02:33:50.376,2025-07-22T01:38:51.032,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.365208755097,41.6257072727284,77.3843888888889,217.577277777778,1.02462920364138,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.5,13.5,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_02-33-50_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.63px_FWHM_3.91_Temp_13.50_0028.xisf,1,11.9578699820331,
LIGHT,2025-07-22T02:04:07.495,2025-07-22T03:04:07.495,2025-07-22T02:09:08.125,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.36310615013,41.6255163920343,73.9740277777778,236.07071,1.04028197925129,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.3,13.3,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_03-04-07_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.65px_FWHM_3.87_Temp_13.30_0031.xisf,1,11.9578699820331,
LIGHT,2025-07-22T01:53:53.017,2025-07-22T02:53:53.017,2025-07-22T01:58:53.609,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.365177502254,41.6256858322524,75.23972,230.61515,1.0339895522713,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.3,13.3,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_02-53-53_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.65px_FWHM_3.91_Temp_13.30_0030.xisf,1,11.9578699820331,
LIGHT,2025-07-22T02:14:08.922,2025-07-22T03:14:08.922,2025-07-22T02:19:09.462,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363123845639,41.6255178389656,72.6659722222222,240.73902,1.04740571079349,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.2,13.2,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_03-14-08_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.65px_FWHM_3.89_Temp_13.20_0032.xisf,1,11.9578699820331,
LIGHT,2025-07-12T23:44:30.102,2025-07-13T00:44:30.102,2025-07-12T23:49:30.725,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.362639699452,41.6260117374485,69.5556666666667,110.60536,1.06700211810171,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12279,12279,1.325,14.8,14.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-13_Time_00-44-30_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.73px_FWHM_4.41_Temp_14.80_0011.xisf,1,,
LIGHT,2025-07-13T00:19:15.146,2025-07-13T01:19:15.146,2025-07-13T00:24:15.762,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364250740784,41.6249480889804,74.2766944444444,125.14153,1.03872419929931,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12270,12270,1.325,14.1,14.1,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-13_Time_01-19-15_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.75px_FWHM_4.50_Temp_14.10_0014.xisf,1,,
LIGHT,2025-07-29T01:15:35.2366236,2025-07-29T02:15:35.2366236,2025-07-29T01:20:35.7516520,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364652658877,41.6245370733509,76.45103,224.06058,1.0285050522157,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12138,12138,1.325,12.6,12.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,78.0,66.0,1012.01971488183,18.3200000000001,343.0,14.184,2000.0,N.I.N.A. 3.2.0.2001 (x64),NGC 6997 Panel 1_Date_2025-07-29_Time_02-15-35_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.65px_FWHM_3.96_Temp_12.60_0037.xisf,1,11.9773242821181,30.024
LIGHT,2025-07-29T01:25:36.4885522,2025-07-29T02:25:36.4885522,2025-07-29T01:30:37.0308634,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364757334474,41.6245263189215,75.31824,230.23301,1.03361825323858,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12138,12138,1.325,12.5,12.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,78.0,66.0,1012.01971488183,18.3200000000001,343.0,14.184,2000.0,N.I.N.A. 3.2.0.2001 (x64),NGC 6997 Panel 1_Date_2025-07-29_Time_02-25-36_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.65px_FWHM_3.93_Temp_12.50_0038.xisf,1,11.9773242821181,30.024
LIGHT,2025-08-05T21:09:28.2975963,2025-08-05T22:09:28.2975963,2025-08-05T21:14:28.9210282,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364124885311,41.6255606082492,60.47883,94.25364,1.14876384236918,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12035,12035,1.325,13.6,13.6,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_22-09-28_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.65px_FWHM_4.05_Temp_13.60_0058.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-02T23:43:32.7397568,2025-08-03T00:43:32.7397568,2025-08-02T23:48:33.2993762,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.361331858945,41.6298353119006,78.83842,158.20986,1.01918455742148,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12008,12008,1.325,10.6,10.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,0.0,68.0,1009.04318630864,16.56,281.0,9.684,2000.0,N.I.N.A. 3.2.0.2001 (x64),NGC 6997 Panel 1_Date_2025-08-03_Time_00-43-32_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.66px_FWHM_4.20_Temp_10.60_0060.xisf,1,10.7434393874969,10.548
LIGHT,2025-07-22T02:44:26.757,2025-07-22T03:44:26.757,2025-07-22T02:49:27.334,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.3629751165,41.6242957937806,68.4068888888889,252.00933,1.07523553286143,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,12.8,12.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_03-44-26_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.66px_FWHM_3.96_Temp_12.80_0035.xisf,1,11.9578699820331,
LIGHT,2025-08-02T23:53:34.0397682,2025-08-03T00:53:34.0397682,2025-08-02T23:58:34.6106971,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.361422247952,41.6301044590341,79.2899,167.84107,1.01763856308272,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12008,12008,1.325,10.7,10.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,0.0,68.0,1009.04318630864,16.56,281.0,9.684,2000.0,N.I.N.A. 3.2.0.2001 (x64),NGC 6997 Panel 1_Date_2025-08-03_Time_00-53-34_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.66px_FWHM_4.22_Temp_10.70_0061.xisf,1,10.7434393874969,10.548
LIGHT,2025-07-12T22:49:06.180,2025-07-12T23:49:06.180,2025-07-12T22:54:06.783,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.365381242063,41.6253801097252,61.27561,95.41375,1.13991891499336,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12323,12323,1.325,15.5,15.5,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-12_Time_23-49-06_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.70px_FWHM_4.15_Temp_15.50_0006.xisf,1,,
LIGHT,2025-08-04T21:21:23.8695755,2025-08-04T22:21:23.8695755,2025-08-04T21:26:24.4053323,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364003677826,41.6255617211672,61.6965277777778,96.0331944444444,1.13538907107177,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12086,12086,1.325,15.2,15.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,0.0,73.0,1006.06665773546,16.59,289.0,21.708,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-04_Time_22-21-23_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.66px_FWHM_4.09_Temp_15.20_0048.xisf,1,11.8220340765593,42.192
LIGHT,2025-08-05T21:29:31.0136845,2025-08-05T22:29:31.0136845,2025-08-05T21:34:31.6065934,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.36401946327,41.6255594464338,63.5339,98.89057,1.11672499024022,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12035,12035,1.325,13.1,13.1,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_22-29-31_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.67px_FWHM_4.02_Temp_13.10_0060.xisf,1,9.34297204464946,19.548
LIGHT,2025-07-12T23:34:28.869,2025-07-13T00:34:28.869,2025-07-12T23:39:29.458,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.362716706407,41.6260088315617,68.1041666666667,107.336166666667,1.07749864556546,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12279,12279,1.325,14.8,14.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-13_Time_00-34-28_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.72px_FWHM_4.39_Temp_14.80_0010.xisf,1,,
LIGHT,2025-07-22T02:34:25.269,2025-07-22T03:34:25.269,2025-07-22T02:39:25.940,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363058925856,41.6242919497001,69.85233,248.67277,1.06496551768038,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,12.9,12.9,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_03-34-25_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.65px_FWHM_3.89_Temp_12.90_0034.xisf,1,11.9578699820331,
LIGHT,2025-08-05T21:19:29.7051920,2025-08-05T22:19:29.7051920,2025-08-05T21:24:30.3032572,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364064716097,41.6255700393104,62.01216,96.5067,1.13205569228679,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12035,12035,1.325,13.3,13.3,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_22-19-29_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.66px_FWHM_4.04_Temp_13.30_0059.xisf,1,9.34297204464946,19.548
LIGHT,2025-07-22T02:24:10.061,2025-07-22T03:24:10.061,2025-07-22T02:29:10.641,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363153244633,41.625537044052,71.3005,244.87869,1.05553719014316,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12162,12162,1.325,13.0,13.0,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,100.0,76.0,1003.0,16.11,268.0,14.004,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC 6997 Panel 1_Date_2025-07-22_Time_03-24-10_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.64px_FWHM_3.88_Temp_13.00_0033.xisf,1,11.9578699820331,
LIGHT,2025-07-29T01:05:34.0779023,2025-07-29T02:05:34.0779023,2025-07-29T01:10:34.6079452,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364772576445,41.6245274380871,77.4505,217.03929,1.02436606266978,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12138,12138,1.325,12.8,12.8,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,Ha,78.0,66.0,1012.01971488183,18.3200000000001,343.0,14.184,2000.0,N.I.N.A. 3.2.0.2001 (x64),NGC 6997 Panel 1_Date_2025-07-29_Time_02-05-34_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.64px_FWHM_3.97_Temp_12.80_0036.xisf,1,11.9773242821181,30.024
LIGHT,2025-08-05T22:20:49.9118981,2025-08-05T23:20:49.9118981,2025-08-05T22:25:50.5029242,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363689898771,41.6260165932391,71.07089,114.47446,1.05697603087461,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12003,12003,1.325,13.0,13.0,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-20-49_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.66px_FWHM_4.10_Temp_13.00_0064.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-05T22:30:51.1828608,2025-08-05T23:30:51.1828608,2025-08-05T22:35:51.7330753,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363719500143,41.625995871599,72.44785,118.54616,1.04865637763424,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12003,12003,1.325,12.9,12.9,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-30-51_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.65px_FWHM_4.04_Temp_12.90_0065.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-05T22:05:46.0252860,2025-08-05T23:05:46.0252860,2025-08-05T22:10:46.5760581,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.36144210009,41.6254614479741,68.92792,109.13919,1.07143225524562,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12035,12035,1.325,13.2,13.2,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-05-46_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.68px_FWHM_4.00_Temp_13.20_0063.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-05T22:20:49.9118981,2025-08-05T23:20:49.9118981,2025-08-05T22:25:50.5029242,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363689898771,41.6260165932391,71.07089,114.47446,1.05697603087461,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12003,12003,1.325,13.0,13.0,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-20-49_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.66px_FWHM_4.10_Temp_13.00_0064_1.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-05T22:30:51.1828608,2025-08-05T23:30:51.1828608,2025-08-05T22:35:51.7330753,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363719500143,41.625995871599,72.44785,118.54616,1.04865637763424,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12003,12003,1.325,12.9,12.9,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-30-51_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.65px_FWHM_4.04_Temp_12.90_0065_1.xisf,1,9.34297204464946,19.548
LIGHT,2025-08-05T22:40:52.4293353,2025-08-05T23:40:52.4293353,2025-08-05T22:45:53.0121759,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363644295125,41.6259853301503,73.77002,123.13466,1.04135100800876,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12003,12003,1.325,12.5,12.5,,,,,Ascom.SxUFW (v2) ,Ha,47.0,62.0,1015.98841964607,16.51,323.0,11.448,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-05_Time_23-40-52_Type_LIGHT_Filter_Ha_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.66px_FWHM_4.07_Temp_12.50_0066.xisf,1,9.34297204464946,19.548
