IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDGUST,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH
LIGHT,2025-12-17T00:25:16.1722588,2025-12-17T00:25:16.1722588,2025-12-17T00:30:16.7215083,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705390939566,60.8795170134164,38.11402,323.44494,1.6176252992143,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.3,-0.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_00-25-16_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.82px_FWHM_4.53_Temp_-0.30_0337.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_00-25-16_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.82px_FWHM_4.53_Temp_-0.30_0337.xisf
LIGHT,2025-12-17T00:35:17.4070116,2025-12-17T00:35:17.4070116,2025-12-17T00:40:17.9407336,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705332034627,60.8795070480735,37.2104444444444,324.47115,1.65084967029602,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.4,-0.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_00-35-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.80px_FWHM_4.42_Temp_-0.40_0338.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_00-35-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.80px_FWHM_4.42_Temp_-0.40_0338.xisf
LIGHT,2025-12-17T00:45:31.5098688,2025-12-17T00:45:31.5098688,2025-12-17T00:50:32.0538550,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704469295304,60.8806274295104,36.30885,325.54337,1.68580969419273,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.4,-0.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_00-45-31_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.76px_FWHM_4.31_Temp_-0.40_0339.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_00-45-31_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.76px_FWHM_4.31_Temp_-0.40_0339.xisf
LIGHT,2025-12-17T00:55:32.7691266,2025-12-17T00:55:32.7691266,2025-12-17T01:00:33.3189018,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704574619844,60.8806173826107,35.45169,326.60675,1.72084423311807,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.4,-0.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_00-55-32_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.77px_FWHM_4.28_Temp_-0.40_0340.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_00-55-32_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.77px_FWHM_4.28_Temp_-0.40_0340.xisf
LIGHT,2025-12-17T01:05:34.0108167,2025-12-17T01:05:34.0108167,2025-12-17T01:10:34.5524127,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704530643147,60.8806074095267,34.61969,327.6859,1.75664819941838,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.5,-0.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-05-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.76px_FWHM_4.36_Temp_-0.50_0341.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-05-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.76px_FWHM_4.36_Temp_-0.50_0341.xisf
LIGHT,2025-12-17T01:16:16.1747207,2025-12-17T01:16:16.1747207,2025-12-17T01:21:16.7036708,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.707771669953,60.88076580225,33.75835,328.85714,1.79571794205795,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.5,-0.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-16-16_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.81px_FWHM_4.46_Temp_-0.50_0342.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-16-16_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.81px_FWHM_4.46_Temp_-0.50_0342.xisf
LIGHT,2025-12-17T01:26:17.3383202,2025-12-17T01:26:17.3383202,2025-12-17T01:31:17.8898773,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.707802365725,60.8807657914813,32.97597,329.97322,1.83310167100536,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.6,-0.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-26-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.78px_FWHM_4.42_Temp_-0.60_0343.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-26-17_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.78px_FWHM_4.42_Temp_-0.60_0343.xisf
LIGHT,2025-12-17T01:36:18.5858948,2025-12-17T01:36:18.5858948,2025-12-17T01:41:19.1502983,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.707698626849,60.8807358485112,32.22149,331.10217,1.87098555139934,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.7,-0.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-36-18_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.46_HFR_1.84px_FWHM_4.57_Temp_-0.70_0344.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-36-18_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.46_HFR_1.84px_FWHM_4.57_Temp_-0.70_0344.xisf
LIGHT,2025-12-17T01:46:33.4549611,2025-12-17T01:46:33.4549611,2025-12-17T01:51:34.0128044,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703488231041,60.8802579597372,31.47296,332.27873,1.91047554339298,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.7,-0.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-46-33_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.83px_FWHM_4.54_Temp_-0.70_0345.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-46-33_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.83px_FWHM_4.54_Temp_-0.70_0345.xisf
LIGHT,2025-12-17T01:56:34.7184536,2025-12-17T01:56:34.7184536,2025-12-17T02:01:35.2791686,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703459265599,60.8802879768288,30.77433,333.43592,1.94916441628785,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.7,-0.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_01-56-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.77px_FWHM_4.35_Temp_-0.70_0346.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_01-56-34_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.77px_FWHM_4.35_Temp_-0.70_0346.xisf
LIGHT,2025-12-17T02:06:35.9920741,2025-12-17T02:06:35.9920741,2025-12-17T02:11:36.5447682,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703475031093,60.8802879730323,30.10031,334.61284,1.98828176800936,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-0.8,-0.8,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_02-06-35_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.74px_FWHM_4.27_Temp_-0.80_0347.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_02-06-35_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.42_HFR_1.74px_FWHM_4.27_Temp_-0.80_0347.xisf
LIGHT,2025-12-17T02:16:50.4233290,2025-12-17T02:16:50.4233290,2025-12-17T02:21:50.9984780,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701279735668,60.8795990959104,29.4412777777778,335.82766,2.02834495305466,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-1.1,-1.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_02-16-50_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.73px_FWHM_4.36_Temp_-1.10_0348.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_02-16-50_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.73px_FWHM_4.36_Temp_-1.10_0348.xisf
LIGHT,2025-12-17T02:26:51.7022480,2025-12-17T02:26:51.7022480,2025-12-17T02:31:52.2571428,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.8,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701340269037,60.8795890701752,28.8265,337.03053,2.06744318673226,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11135,11135,1.325,-1.1,-1.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,SII,51.0,2.25955795527678,93.0,1006.06665773546,3.26000000000005,331.0,7.2,7.452,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-17_Time_02-26-51_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.56_HFR_1.76px_FWHM_4.67_Temp_-1.10_0349.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-17_Time_02-26-51_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.56_HFR_1.76px_FWHM_4.67_Temp_-1.10_0349.xisf
LIGHT,2025-12-19T17:42:47.0361870,2025-12-19T17:42:47.0361870,2025-12-19T17:47:47.6097390,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730853051933,60.8792013599084,80.5072222222222,340.16102,1.01380573882976,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,4.3,4.3,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_17-42-47_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.16_Temp_4.30_0000.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_17-42-47_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.16_Temp_4.30_0000.xisf
LIGHT,2025-12-19T17:52:48.2872245,2025-12-19T17:52:48.2872245,2025-12-19T17:57:48.8194816,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730928569484,60.8792113140555,79.90576,333.9334,1.01563862282889,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,4.2,4.2,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_17-52-48_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.21_Temp_4.20_0001.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_17-52-48_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.21_Temp_4.20_0001.xisf
LIGHT,2025-12-19T18:02:49.4707278,2025-12-19T18:02:49.4707278,2025-12-19T18:07:50.0469966,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730780095432,60.879201380708,79.16553,328.61608,1.01805767213042,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,4.2,4.2,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-02-49_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.11_Temp_4.20_0002.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-02-49_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.11_Temp_4.20_0002.xisf
LIGHT,2025-12-19T18:14:08.5957249,2025-12-19T18:14:08.5957249,2025-12-19T18:19:09.1538385,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.728140368889,60.8801126434855,78.19235,323.64173,1.02151549834545,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,4.2,4.2,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-14-08_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.69px_FWHM_4.09_Temp_4.20_0003.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-14-08_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.69px_FWHM_4.09_Temp_4.20_0003.xisf
LIGHT,2025-12-19T18:24:09.8736631,2025-12-19T18:24:09.8736631,2025-12-19T18:29:10.4324473,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.728021776544,60.880112695006,77.24202,320.07325,1.02520096315609,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,4.1,4.1,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-24-09_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.19_Temp_4.10_0004.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-24-09_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.71px_FWHM_4.19_Temp_4.10_0004.xisf
LIGHT,2025-12-19T18:34:11.1448690,2025-12-19T18:34:11.1448690,2025-12-19T18:39:11.7158781,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.728112204043,60.880112642538,76.22436,317.16417,1.0294920082145,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,3.9,3.9,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-34-11_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.74px_FWHM_4.32_Temp_3.90_0005.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-34-11_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.74px_FWHM_4.32_Temp_3.90_0005.xisf
LIGHT,2025-12-19T18:45:46.8481075,2025-12-19T18:45:46.8481075,2025-12-19T18:50:47.4161535,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730334926062,60.8787715902689,74.98807,314.4925,1.03519442998377,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,3.9,3.9,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-45-46_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.74px_FWHM_4.30_Temp_3.90_0006.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-45-46_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.74px_FWHM_4.30_Temp_3.90_0006.xisf
LIGHT,2025-12-19T18:55:48.0794339,2025-12-19T18:55:48.0794339,2025-12-19T19:00:48.6229737,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730380649497,60.8788115583334,73.87235,312.67195,1.04081286300498,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,3.8,3.8,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_18-55-48_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.73px_FWHM_4.26_Temp_3.80_0007.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_18-55-48_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.73px_FWHM_4.26_Temp_3.80_0007.xisf
LIGHT,2025-12-19T19:05:49.2848477,2025-12-19T19:05:49.2848477,2025-12-19T19:10:49.8000538,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.730202232079,60.8787616422997,72.73082,311.23422,1.04703738280987,East,LBN 542,23 18 55,+60 52 45,87.5043005992134,FocusLynx Focuser 1,11129,11129,1.325,3.8,3.8,Manual Rotator,87.6268157958984,87.6268157958984,0.0,Ascom.SxUFW (v2) ,SII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-19_Time_19-05-49_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.12_Temp_3.80_0008.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/SII/LBN 542_Date_2025-12-19_Time_19-05-49_Type_LIGHT_Filter_SII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.12_Temp_3.80_0008.xisf
