SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,GAIN,OFFSET,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,USBLIMIT,TELESCOP,FOCALLEN,FOCRATIO,FWHEEL,FILTER,OBJECT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROWORDER,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,OBJCTRA,OBJCTDEC,OBJCTROT,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDSPD
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:28:34.191,2022-02-22T21:28:34.191,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.7,3.7,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-28-34_Red_-9.90_300.00s_0079.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-28-34_Red_-9.90_300.00s_0079.fits,79.0069936216639,34.9957421875,58.6309646425258,251.412115265145,1.17069642773974,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.4,79.0,1016.2,5.7,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:33:37.040,2022-02-22T21:33:37.040,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.6,3.6,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-33-37_Red_-10.00_300.00s_0080.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-33-37_Red_-10.00_300.00s_0080.fits,79.0081048594936,34.99140625,57.8940759763656,252.7854550018,1.18002328182533,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.4,79.0,1016.2,5.7,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:38:39.637,2022-02-22T21:38:39.637,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.5,3.5,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-38-39_Red_-10.00_300.00s_0081.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-38-39_Red_-10.00_300.00s_0081.fits,79.0084534403503,34.995390625,57.1524449772072,254.140900611668,1.18976108094319,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.3,79.0,1016.2,5.7,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:43:43.539,2022-02-22T21:43:43.539,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.5,3.5,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-43-43_Red_-9.90_300.00s_0082.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-43-43_Red_-9.90_300.00s_0082.fits,79.0078366222752,34.9944921875,56.4012648860954,255.455591508927,1.19999545116851,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.3,79.0,1016.2,5.7,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:48:48.029,2022-02-22T21:48:48.029,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.5,3.5,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-48-48_Red_-10.00_300.00s_0083.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-48-48_Red_-10.00_300.00s_0083.fits,79.0064811969236,34.99375,55.6449998419421,256.737730107298,1.21068981907376,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.2,79.0,1016.2,5.6,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:54:12.375,2022-02-22T21:54:12.375,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.4,3.4,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-54-12_Red_-9.90_300.00s_0084.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-54-12_Red_-9.90_300.00s_0084.fits,79.0037466558278,35.0012890625,54.8401193421581,258.080056457161,1.22251833637118,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.2,79.0,1016.2,5.6,265.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T21:59:15.178,2022-02-22T21:59:15.178,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.4,3.4,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_21-59-15_Red_-10.00_300.00s_0085.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_21-59-15_Red_-10.00_300.00s_0085.fits,79.002332106947,34.996796875,54.074687508493,259.29201115052,1.23421075040776,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.2,79.0,1016.2,5.5,261.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T22:04:18.747,2022-02-22T22:04:18.747,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.3,3.3,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_22-04-18_Red_-10.00_300.00s_0086.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_22-04-18_Red_-10.00_300.00s_0086.fits,79.0013887486848,34.9962890625,53.3087041343128,260.481653337103,1.24636155351031,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.2,79.0,1016.2,5.5,261.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T22:09:21.512,2022-02-22T22:09:21.512,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.2,3.2,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_22-09-21_Red_-10.00_300.00s_0087.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_22-09-21_Red_-10.00_300.00s_0087.fits,79.0009639042878,35.00203125,52.5484279032727,261.646736603968,1.25888445287912,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.1,79.0,1016.2,5.4,261.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T22:14:24.158,2022-02-22T22:14:24.158,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,3.0,3.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_22-14-24_Red_-10.00_300.00s_0088.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_22-14-24_Red_-10.00_300.00s_0088.fits,78.9995156042992,35.002265625,51.7793799210753,262.785063489624,1.27203962506436,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.1,79.0,1016.2,5.4,261.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-02-22T22:19:26.981,2022-02-22T22:19:26.981,1,1,0,10,0.779999971389771,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,Red,IC 405,FocusLynx Focuser 1,9980.0,9980.0,13.404,2.8,2.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2048,2022-02-22_22-19-26_Red_-9.90_300.00s_0089.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/Red/2022-02-22_22-19-26_Red_-9.90_300.00s_0089.fits,78.9977357508422,34.9965625,51.005794931727,263.891768541386,1.28578776662034,East,40.0,52.2486111111111,-0.123055555555556,05 20 58,+33 46 43,87.26,2.0,2.2,80.0,1016.2,5.4,261.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:18:50.895,2022-03-18T22:18:50.895,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8930.0,8930.0,13.404,4.6,4.6,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-18-50_SII_100_-9.90_300.00s_0.00as_0000.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-18-50_SII_100_-9.90_300.00s_0.00as_0000.fits,80.2427456248897,33.7805981773151,36.87492,279.65056,1.66364194350006,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,8.0,4.6,88.0,1039.1,6.5,129.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:23:55.557,2022-03-18T22:23:55.557,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8942.0,8942.0,13.404,4.4,4.4,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-23-55_SII_100_-10.00_300.00s_0.00as_0001.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-23-55_SII_100_-10.00_300.00s_0.00as_0001.fits,80.2428059403266,33.7806283266062,36.11375,280.54916,1.69362541215568,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,8.0,4.6,88.0,1039.1,6.5,129.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:28:58.081,2022-03-18T22:28:58.081,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8946.0,8946.0,13.404,4.4,4.4,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-28-58_SII_100_-10.00_300.00s_0.00as_0002.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-28-58_SII_100_-10.00_300.00s_0.00as_0002.fits,80.2427765612937,33.7805682969124,35.3562,281.44113,1.72486118287452,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.6,89.0,1039.1,6.3,68.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:34:00.683,2022-03-18T22:34:00.683,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8954.0,8954.0,13.404,4.3,4.3,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-34-00_SII_100_-10.00_300.00s_0.00as_0003.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-34-00_SII_100_-10.00_300.00s_0.00as_0003.fits,80.2428668978763,33.7805885102351,34.59613,282.33321,1.75768910088212,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.6,89.0,1039.1,6.3,68.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:43:30.448,2022-03-18T22:43:30.448,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8919.0,8919.0,13.404,4.2,4.2,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-43-30_SII_100_-10.00_300.00s_0.00as_0004.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-43-30_SII_100_-10.00_300.00s_0.00as_0004.fits,80.2428376863337,33.7805984977984,33.1772,283.99416,1.82330679589446,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.5,89.0,1039.1,6.2,73.0,13.32
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:48:49.816,2022-03-18T22:48:49.816,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8936.0,8936.0,13.404,4.0,4.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-48-49_SII_100_-10.00_300.00s_0.00as_0005.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-48-49_SII_100_-10.00_300.00s_0.00as_0005.fits,80.2430189806168,33.7802989332337,32.38628,284.91824,1.86255113480263,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.4,90.0,1039.1,5.9,58.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:53:53.440,2022-03-18T22:53:53.440,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8944.0,8944.0,13.404,3.9,3.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-53-53_SII_100_-10.00_300.00s_0.00as_0006.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-53-53_SII_100_-10.00_300.00s_0.00as_0006.fits,80.2430244993867,33.7802689742368,31.63953,285.79112,1.90151695247111,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.4,90.0,1039.1,5.9,58.0,1.44
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-18T22:58:56.096,2022-03-18T22:58:56.096,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8953.0,8953.0,13.404,3.8,3.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-18_22-58-56_SII_100_-10.00_300.00s_0.00as_0007.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-18_22-58-56_SII_100_-10.00_300.00s_0.00as_0007.fits,80.2429749777184,33.7802588983255,30.89402,286.66318,1.94240540574809,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,7.0,4.2,90.0,1038.1,5.7,46.0,3.24
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:30:57.836,2022-03-19T20:30:57.836,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-9.9,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8670.0,8670.0,13.404,4.0,4.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-30-57_SII_100_-9.90_300.00s_0.00as_0008.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-30-57_SII_100_-9.90_300.00s_0.00as_0008.fits,80.241303094786,33.7786052864882,52.72582,258.68727,1.25592035546358,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,1.7,70.0,1029.1,6.8,64.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:36:02.540,2022-03-19T20:36:02.540,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8670.0,8670.0,13.404,4.0,4.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-36-02_SII_100_-10.00_300.00s_0.00as_0009.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-36-02_SII_100_-10.00_300.00s_0.00as_0009.fits,80.2414084913146,33.7785955564636,51.96684,259.87156,1.26878668903932,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,1.8,71.0,1029.1,6.6,64.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:41:05.168,2022-03-19T20:41:05.168,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8679.0,8679.0,13.404,3.9,3.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-41-05_SII_100_-10.00_300.00s_0.00as_0010.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-41-05_SII_100_-10.00_300.00s_0.00as_0010.fits,80.2414389482941,33.7785756711307,51.20112,261.03715,1.28226649544528,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,1.8,71.0,1029.1,6.6,64.0,7.92
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:46:20.846,2022-03-19T20:46:20.846,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8679.0,8679.0,13.404,3.9,3.9,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-46-20_SII_100_-10.00_300.00s_0.00as_0011.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-46-20_SII_100_-10.00_300.00s_0.00as_0011.fits,80.2427617965053,33.7792684225458,50.40282,262.22523,1.29687630820607,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,1.9,75.0,1030.1,6.0,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:51:24.587,2022-03-19T20:51:24.587,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8687.0,8687.0,13.404,3.8,3.8,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-51-24_SII_100_-10.00_300.00s_0.00as_0012.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-51-24_SII_100_-10.00_300.00s_0.00as_0012.fits,80.2428921545635,33.7792687441647,49.63319,263.34382,1.3115225878769,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,1.9,75.0,1030.1,6.0,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T20:56:27.167,2022-03-19T20:56:27.167,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8696.0,8696.0,13.404,3.7,3.7,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_20-56-27_SII_100_-10.00_300.00s_0.00as_0013.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_20-56-27_SII_100_-10.00_300.00s_0.00as_0013.fits,80.2428025629354,33.7792786050878,48.86351,264.43963,1.32674522523474,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.0,76.0,1030.1,5.9,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T21:01:29.906,2022-03-19T21:01:29.906,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8705.0,8705.0,13.404,3.6,3.6,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_21-01-29_SII_100_-10.00_300.00s_0.00as_0014.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_21-01-29_SII_100_-10.00_300.00s_0.00as_0014.fits,80.242787970119,33.7792786233667,48.09972,265.50626,1.34244559715573,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.0,76.0,1030.1,5.9,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T21:06:32.626,2022-03-19T21:06:32.626,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8722.0,8722.0,13.404,3.4,3.4,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_21-06-32_SII_100_-10.00_300.00s_0.00as_0015.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_21-06-32_SII_100_-10.00_300.00s_0.00as_0015.fits,80.2427434556252,33.7792585819013,47.32077,266.57444,1.3590951761716,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.1,77.0,1030.1,5.8,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T21:11:36.233,2022-03-19T21:11:36.233,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8730.0,8730.0,13.404,3.3,3.3,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_21-11-36_SII_100_-10.00_300.00s_0.00as_0016.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_21-11-36_SII_100_-10.00_300.00s_0.00as_0016.fits,80.242805521746,33.7792532060407,46.54884,267.6151,1.37625956990871,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.1,77.0,1030.1,5.8,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T21:16:52.662,2022-03-19T21:16:52.662,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8739.0,8739.0,13.404,3.2,3.2,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_21-16-52_SII_100_-10.00_300.00s_0.00as_0017.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_21-16-52_SII_100_-10.00_300.00s_0.00as_0017.fits,80.2417106061166,33.7789465535311,45.7329,268.69673,1.39515723312132,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.1,77.0,1030.1,5.8,66.0,6.48
True,16,2,9576,6388,True,32768,LIGHT,300.0,300.0,2022-03-19T21:21:56.262,2022-03-19T21:21:56.262,1,1,100,10,0.246657639741898,3.76,3.76,ZWO ASI6200MM Pro,-10.0,-10.0,40,NP101is,540.0,5.4,Starlight Xpress Fil,SII,IC 405,FocusLynx Focuser 1,8756.0,8756.0,13.404,3.0,3.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.0.2051,IC 405_2022-03-19_21-21-56_SII_100_-10.00_300.00s_0.00as_0018.fits,1,/mnt/raid0/AstroImaging/Preselected/Flaming Star Nebula (IC405) started 4th February 2022/Lights/SII/IC 405_2022-03-19_21-21-56_SII_100_-10.00_300.00s_0.00as_0018.fits,80.2416826059091,33.7789732085322,44.96299,269.70265,1.4137353390684,East,25.5,52.2486944444444,-0.123055555555556,05 20 58,+33 46 43,180.87,0.0,2.1,77.0,1029.1,5.8,70.0,4.68
